Screen_Time_Total,Social_Media_Time,Study_Time_In_Screen,Gaming_Time_Total,Sleep_Time,Study_Time_Offline,Outdoor_Time,Attendance_Percentage,Assignments_Per_Week,Backlogs,Notifications,Games_Installed,GPA,Lecture_Hours,Late_Night_SM,Active_Passive_Ratio,Gender,Residence,Part_Time_Job,Residence_Score,Stress_Level,Mental_Health_Rating,Productivity_Index
7.9,2.42,0.77,2.62,6.81,2.64,3.7,74.46,2,0,72,3,6.48,6.49,0.62,0.24,0,Hostel,0,0.8,5.41,3.22,2.31
10.44,0.0,4.22,1.56,6.27,2.88,2.31,76.35,1,1,188,3,10.0,5.73,0.94,0.46,1,Home,1,1.0,7.1,1.16,3.79
8.96,1.56,2.45,2.1,6.8,4.53,1.8,66.93,2,1,154,2,9.41,7.33,0.0,0.16,1,Home,0,1.0,6.75,1.67,3.82
8.26,4.04,1.79,2.43,6.37,2.22,3.44,68.49,2,0,93,3,6.74,4.69,1.08,0.6,1,Hostel,0,0.8,7.25,2.13,2.78
7.17,2.08,0.0,2.71,8.32,1.71,2.73,88.28,3,0,72,4,6.74,8.0,0.0,0.56,0,Home,0,1.0,4.25,3.55,2.24
4.63,2.38,0.0,2.25,7.09,4.26,2.14,59.4,2,0,204,3,8.14,5.12,0.25,0.54,1,Hostel,0,0.8,3.89,3.78,2.41
7.36,2.7,3.8,0.86,6.42,3.41,1.99,75.66,2,1,78,4,6.69,8.0,0.48,0.59,1,PG,0,0.6,8.71,1.0,3.79
4.67,1.4,0.0,0.81,7.32,2.09,3.24,98.95,1,0,157,3,5.71,4.89,1.51,0.36,1,Hostel,0,0.8,2.05,5.0,2.84
5.84,0.0,2.37,3.47,7.67,4.86,1.6,61.63,2,2,108,4,6.65,8.0,0.69,0.0,1,Hostel,0,0.8,7.07,1.88,3.66
8.85,1.91,2.76,1.77,8.93,2.51,3.7,82.03,2,1,77,3,8.26,8.0,0.0,0.28,1,Hostel,0,0.8,5.12,3.13,3.33
8.46,3.33,0.38,1.37,7.91,4.9,2.72,81.05,3,1,214,1,7.54,6.56,0.78,0.61,0,Home,0,1.0,5.98,2.59,3.53
5.96,4.41,0.76,0.0,7.74,1.83,0.55,93.46,2,1,146,2,6.11,8.0,0.77,0.55,0,Home,0,1.0,5.99,2.37,2.68
6.99,0.0,1.09,5.23,7.91,5.07,1.52,81.11,1,1,122,2,7.26,5.67,0.18,0.46,0,Home,0,1.0,4.19,3.31,3.64
5.69,2.25,1.11,0.92,7.07,4.15,2.18,84.36,2,0,173,4,7.58,3.59,1.1,0.64,1,PG,0,0.6,3.94,3.39,3.74
4.28,1.76,1.41,1.12,9.23,2.65,2.57,80.61,2,0,77,4,7.53,7.17,1.57,0.32,1,Hostel,0,0.8,3.0,4.61,2.92
5.24,1.77,1.4,2.06,8.32,4.17,3.04,62.61,1,0,111,3,6.99,4.78,1.3,0.41,0,PG,0,0.6,2.76,4.57,3.23
6.71,3.05,0.96,1.81,5.69,2.63,2.14,82.02,3,0,151,4,6.48,4.36,1.08,0.16,1,Home,0,1.0,7.01,2.01,2.92
5.99,2.14,0.83,3.02,5.95,3.31,3.04,91.86,2,1,110,3,6.01,6.28,0.0,0.49,0,Home,1,1.0,7.56,2.57,2.84
4.94,0.84,0.76,1.36,5.97,4.04,1.41,70.38,2,1,65,2,8.34,4.63,1.24,0.0,0,Home,0,1.0,5.36,3.33,3.23
9.41,4.24,0.0,0.0,9.75,2.31,2.53,59.23,2,2,50,4,7.77,8.0,1.33,0.59,0,Hostel,0,0.8,4.63,2.56,1.45
6.54,3.42,0.48,0.9,7.7,2.83,1.95,77.55,3,1,101,3,7.69,6.38,1.09,0.43,0,Hostel,0,0.8,6.13,2.48,2.56
7.28,2.22,0.96,0.38,5.11,3.52,2.52,50.34,2,0,136,3,6.15,5.99,1.33,0.64,1,Home,0,1.0,6.34,2.39,2.34
8.25,2.22,3.33,0.35,6.26,3.38,2.67,72.85,2,0,120,4,8.58,5.11,0.82,0.85,1,Hostel,0,0.8,6.38,2.03,3.45
8.26,4.41,2.03,1.27,6.7,5.24,3.55,70.98,2,0,120,2,7.47,8.0,0.84,0.62,1,Home,1,1.0,8.1,2.02,4.09
5.82,1.63,1.88,0.67,7.68,3.07,2.7,70.73,2,0,49,1,8.91,5.64,0.84,0.52,0,Home,0,1.0,3.82,4.51,3.29
11.19,5.58,2.3,3.32,6.56,2.52,3.14,69.02,1,0,100,3,6.65,6.12,1.24,0.47,1,Hostel,1,0.8,8.95,1.0,2.7
9.51,1.79,1.88,1.33,6.68,3.69,2.5,77.73,2,0,177,3,7.51,6.65,0.15,0.46,0,Home,0,1.0,5.18,2.36,3.47
5.97,3.15,1.02,1.79,6.27,4.82,1.46,74.0,2,1,130,4,7.94,2.0,1.33,0.3,1,Home,0,1.0,6.19,2.31,3.32
6.46,0.75,3.05,2.65,8.44,3.18,2.64,71.26,2,0,87,5,7.31,8.0,0.24,0.3,0,Home,1,1.0,5.19,3.03,3.77
6.41,1.94,3.51,0.96,6.67,4.47,2.57,75.58,1,0,136,2,9.48,8.0,0.83,0.0,0,Hostel,0,0.8,6.05,2.88,4.15
3.11,1.56,0.59,0.96,7.13,3.97,2.21,68.07,1,0,146,4,8.78,6.9,1.23,0.62,1,Home,0,1.0,3.37,4.53,3.19
8.73,1.68,2.53,2.62,7.45,3.23,2.16,74.1,1,1,149,3,8.1,3.47,0.52,0.19,1,Home,0,1.0,4.79,2.64,3.36
4.86,2.56,1.38,0.92,6.83,3.97,1.92,84.9,2,0,123,2,9.62,5.19,0.47,0.44,0,Hostel,0,0.8,4.66,3.69,3.4
6.64,4.39,0.0,1.76,6.64,2.8,3.15,74.22,2,0,119,4,6.41,7.57,0.76,0.3,0,Home,0,1.0,6.22,2.82,2.0
8.78,1.34,3.18,2.06,7.41,4.97,2.84,79.97,1,0,132,4,9.52,8.0,0.5,0.09,0,PG,0,0.6,5.13,2.41,4.56
7.46,1.57,2.6,1.71,6.91,5.13,1.61,73.32,1,1,152,1,4.28,7.45,0.38,0.04,1,Home,0,1.0,5.95,2.5,4.16
7.0,3.32,0.74,0.0,7.0,5.9,0.87,65.19,3,1,69,2,6.51,5.13,0.55,0.53,0,Home,0,1.0,5.89,2.34,3.71
5.55,0.0,0.82,2.03,7.03,4.28,3.11,81.93,3,0,116,3,5.92,3.56,0.68,0.26,1,Hostel,1,0.8,3.95,4.16,3.73
6.49,0.14,1.35,0.0,7.06,2.33,3.96,72.14,2,0,157,4,9.15,4.81,0.88,0.41,1,Home,0,1.0,2.57,4.74,2.43
8.37,1.79,0.95,3.89,7.09,3.2,2.12,79.46,1,0,112,3,6.67,8.0,0.03,0.46,1,Home,0,1.0,4.96,2.73,2.93
10.07,2.4,2.39,1.5,7.18,1.88,1.84,66.66,2,0,148,3,9.72,6.96,0.53,0.39,1,Home,1,1.0,6.26,1.49,2.84
8.67,3.7,1.64,3.33,6.81,2.62,3.94,63.03,2,1,101,4,9.1,5.05,0.0,0.07,1,PG,0,0.6,7.36,1.87,2.54
6.38,0.0,2.92,2.29,6.24,1.87,1.44,87.26,1,0,148,4,8.07,7.36,0.52,0.35,1,Home,0,1.0,5.33,2.59,3.45
5.72,1.64,1.63,2.45,5.32,5.4,2.97,85.34,2,0,73,4,7.83,8.0,0.17,0.24,1,Home,0,1.0,7.19,2.68,4.04
5.35,3.21,0.28,1.86,8.23,4.42,2.7,71.05,2,0,89,4,5.75,4.85,0.59,0.31,1,Hostel,1,0.8,3.76,4.0,2.8
6.67,0.78,2.46,0.0,7.51,3.23,4.12,69.31,2,0,147,2,6.11,5.15,0.28,0.27,0,Home,0,1.0,3.05,4.86,3.26
8.63,5.44,2.81,0.37,7.75,2.75,3.14,59.72,3,1,218,2,7.67,6.17,0.72,0.23,0,Home,0,1.0,8.35,1.41,3.09
8.0,3.56,3.29,0.41,7.53,1.33,2.17,94.0,3,1,116,3,7.56,4.75,0.28,0.2,0,Home,0,1.0,7.14,1.9,3.51
8.14,3.34,1.27,3.84,8.18,4.55,3.13,79.13,2,0,146,2,7.08,6.55,1.27,0.0,0,Home,0,1.0,5.83,2.88,3.51
8.82,2.55,0.7,2.01,5.94,2.65,3.67,81.07,3,0,120,3,7.18,2.57,0.77,0.48,1,Hostel,0,0.8,5.79,2.73,2.38
7.59,3.4,4.19,0.0,7.84,1.93,0.87,74.09,3,0,106,3,8.63,5.94,0.72,0.59,1,Home,0,1.0,6.84,1.57,3.62
5.87,3.33,1.66,0.88,7.17,2.51,3.38,100.0,2,0,128,5,6.95,4.08,1.75,0.63,0,Hostel,0,0.8,5.32,3.32,3.2
10.31,2.01,4.76,3.29,6.84,2.9,3.95,68.37,2,0,217,3,6.74,6.26,1.34,0.61,1,Home,0,1.0,8.67,1.06,3.78
8.22,2.34,2.92,0.77,7.13,2.49,2.15,74.37,2,0,71,2,9.23,6.22,0.81,0.24,0,Hostel,0,0.8,5.64,2.57,3.18
7.48,0.28,1.24,3.62,7.11,2.75,2.9,80.63,1,0,121,4,8.0,3.99,1.24,0.22,0,Hostel,0,0.8,3.42,3.67,3.2
10.77,4.45,1.34,2.87,8.57,2.91,0.66,95.88,2,1,142,2,6.21,5.33,0.99,0.4,0,Hostel,0,0.8,6.28,1.0,3.35
6.78,1.99,0.0,3.16,6.78,1.96,4.47,73.77,2,2,151,3,7.91,2.49,0.22,0.4,0,Home,0,1.0,5.57,3.69,1.9
8.58,3.7,1.16,1.13,8.92,1.7,1.75,89.47,2,2,105,3,5.82,7.55,0.4,0.49,1,Home,1,1.0,6.38,1.94,2.61
5.16,1.27,0.0,2.47,6.98,3.05,3.61,93.12,1,0,66,3,6.94,7.08,1.46,0.1,0,Hostel,0,0.8,3.7,4.72,2.93
8.72,0.19,3.06,0.66,7.37,2.85,1.72,76.63,2,1,170,3,9.21,6.92,0.18,0.04,0,Home,1,1.0,5.49,2.12,3.58
9.51,3.07,2.75,1.47,7.26,1.17,2.21,80.7,1,1,123,4,8.9,3.91,0.77,0.26,1,Home,0,1.0,5.68,1.99,2.77
10.78,1.6,2.29,0.58,6.45,3.18,1.18,80.24,3,1,175,1,8.27,6.81,0.42,0.78,0,PG,1,0.6,7.79,1.0,3.53
8.78,0.0,1.1,0.0,5.69,3.98,1.18,70.66,2,1,95,1,6.16,5.93,1.65,0.21,1,Hostel,1,0.8,5.85,2.03,2.82
5.59,1.83,0.76,1.84,7.73,4.0,3.68,67.34,2,3,191,3,6.7,7.77,0.25,0.41,0,Hostel,0,0.8,7.01,2.8,3.03
9.55,4.36,0.0,0.0,7.27,2.05,1.88,63.37,2,0,79,4,7.59,6.49,0.55,0.37,1,Hostel,0,0.8,4.28,2.38,1.84
4.16,1.23,0.71,2.22,7.53,2.71,3.07,64.61,1,0,116,2,7.9,7.64,1.1,0.44,1,Hostel,0,0.8,3.59,4.75,2.55
7.56,1.28,2.9,2.35,6.49,3.92,1.45,69.49,3,0,108,1,6.88,2.52,1.04,0.4,0,Home,0,1.0,6.28,2.34,3.57
6.37,2.81,0.93,2.43,7.58,1.24,3.4,67.84,2,0,138,3,6.05,5.36,0.71,0.44,0,Home,0,1.0,4.67,3.78,2.13
5.82,1.54,2.74,1.54,6.5,2.73,1.95,63.01,2,0,73,2,8.35,5.11,1.67,0.22,1,Home,0,1.0,6.15,2.93,3.07
5.22,1.59,0.96,0.0,7.54,4.25,3.05,69.96,1,1,71,4,6.2,3.52,1.04,0.57,0,Hostel,0,0.8,2.63,4.71,3.17
6.21,2.43,1.37,1.58,7.61,3.89,2.52,69.91,2,1,159,2,6.62,3.77,0.71,0.34,0,Home,0,1.0,4.78,3.53,3.09
4.06,1.56,0.2,0.0,6.26,4.23,1.95,88.18,2,0,79,3,7.79,4.41,1.68,0.62,1,Home,0,1.0,3.77,4.37,3.48
8.05,2.22,0.19,3.0,7.16,4.15,2.24,52.35,2,1,94,5,7.99,5.28,0.73,0.43,0,Home,0,1.0,5.49,2.26,2.61
8.06,3.01,1.36,0.62,7.21,2.63,2.6,82.96,1,2,98,3,8.7,5.49,0.52,0.21,0,Home,0,1.0,5.63,2.74,2.59
3.01,1.52,0.95,0.54,6.42,5.35,1.46,72.02,2,1,95,1,8.41,6.31,1.71,0.54,0,Home,0,1.0,5.94,3.67,3.47
3.38,0.0,1.98,0.79,7.14,3.83,3.24,81.54,2,1,142,2,7.56,2.11,0.41,0.41,1,Home,0,1.0,3.2,5.0,3.77
3.0,1.14,1.12,0.73,5.11,1.53,6.0,67.69,2,1,110,3,8.89,5.5,1.52,0.52,0,Home,0,1.0,6.89,4.72,1.93
7.09,2.48,2.98,1.64,7.47,4.28,1.84,57.39,2,1,127,1,8.66,5.83,0.94,0.15,1,Hostel,0,0.8,6.79,2.18,3.65
8.49,2.06,2.01,1.27,7.26,3.78,2.01,84.91,1,1,191,5,7.49,7.45,0.44,0.62,1,Hostel,0,0.8,5.46,1.87,3.56
6.09,0.87,1.93,3.29,6.17,1.59,3.38,76.7,2,0,122,3,7.22,4.46,1.37,0.35,0,Hostel,1,0.8,6.57,2.93,2.34
6.65,1.15,2.66,0.67,6.62,2.39,2.36,62.21,2,0,130,3,6.73,8.0,1.24,0.24,1,Hostel,0,0.8,5.96,2.59,2.84
4.79,1.83,2.41,0.55,7.29,3.39,1.8,94.97,3,0,96,2,8.6,2.08,0.64,0.5,0,Home,1,1.0,4.76,3.82,3.77
8.49,0.22,1.66,0.0,6.6,2.62,2.02,69.05,2,0,53,0,7.35,4.11,1.64,0.53,0,Home,0,1.0,3.51,3.84,2.56
8.41,1.74,0.47,1.24,7.36,3.19,1.65,73.27,2,0,126,3,8.93,2.0,0.49,0.47,1,Hostel,0,0.8,2.21,3.6,2.49
7.23,2.97,1.99,1.36,6.87,2.52,3.14,73.86,2,1,109,3,7.63,6.89,1.02,0.55,1,Hostel,0,0.8,7.33,2.22,2.85
9.04,3.2,0.09,0.63,8.27,3.55,1.92,78.75,3,0,150,2,5.86,4.54,0.59,0.66,1,Home,0,1.0,3.28,3.31,2.64
8.15,2.95,2.36,3.4,8.88,3.13,3.84,76.18,2,0,32,2,8.6,4.38,0.0,0.68,0,Home,0,1.0,4.36,4.04,3.57
9.43,2.63,3.24,0.85,7.62,2.2,3.06,76.28,3,0,203,3,9.81,5.95,1.21,0.29,1,Hostel,0,0.8,6.52,1.83,3.11
9.6,3.51,1.7,0.76,7.55,5.11,1.74,97.78,2,3,145,4,9.6,3.7,1.05,0.4,1,Hostel,1,0.8,7.98,1.0,4.08
5.77,2.04,2.33,1.39,7.49,2.14,3.23,67.59,2,2,112,4,6.59,5.92,1.66,0.62,0,Hostel,0,0.8,7.46,2.39,2.71
5.91,1.64,1.6,1.02,6.55,0.23,2.05,62.77,3,1,154,4,7.38,3.07,0.64,0.57,1,Home,1,1.0,6.37,2.39,1.88
5.75,2.99,2.04,0.28,6.7,4.02,1.13,82.55,1,0,139,4,9.07,4.84,0.22,0.06,0,Home,0,1.0,4.04,3.21,4.07
7.93,3.02,2.29,0.15,4.96,2.93,3.29,63.04,1,0,112,5,4.35,7.68,0.45,0.62,1,Hostel,0,0.8,7.04,1.89,3.03
7.97,3.12,0.0,0.74,8.33,3.78,1.37,92.61,2,1,133,3,6.22,8.0,0.11,0.53,1,Hostel,0,0.8,4.13,2.78,3.28
7.39,0.0,1.94,0.91,7.0,2.02,1.01,83.71,2,0,106,3,6.56,6.7,0.18,0.52,0,Hostel,0,0.8,3.67,3.02,3.21
7.32,0.0,0.64,3.22,8.78,4.8,1.48,83.81,2,0,77,1,7.44,5.56,1.13,0.76,1,Hostel,0,0.8,2.33,4.18,3.48
4.48,3.67,0.0,0.81,7.87,5.04,0.44,76.69,3,1,79,2,6.69,4.2,0.18,0.48,1,Home,0,1.0,4.63,3.38,3.39
10.25,1.6,2.69,0.61,7.27,1.52,2.55,76.12,2,2,123,4,7.11,8.0,0.31,0.31,1,Hostel,0,0.8,7.12,1.16,2.76
6.61,0.66,0.0,3.72,6.02,0.71,2.23,97.28,2,0,149,3,6.64,3.82,0.83,0.29,0,Hostel,1,0.8,4.98,3.07,1.91
3.0,1.96,0.17,0.87,6.04,3.76,2.58,70.76,2,0,42,3,6.12,7.69,0.96,0.33,1,Home,0,1.0,5.17,4.27,3.02
8.26,2.8,1.77,1.86,5.01,4.07,2.97,61.75,2,1,119,3,5.83,7.28,2.21,0.06,1,Hostel,0,0.8,9.75,1.0,3.15
7.81,4.33,2.21,1.26,6.63,1.22,0.0,77.86,3,0,85,2,7.62,8.0,0.05,0.43,0,Home,0,1.0,8.1,1.0,2.54
7.0,2.43,0.0,3.64,6.69,4.17,0.82,75.09,3,0,82,2,7.48,6.2,0.48,0.34,0,Hostel,0,0.8,6.18,2.08,2.92
8.59,3.15,1.36,1.83,7.19,1.4,2.55,70.37,2,0,89,3,6.28,7.71,0.13,0.17,0,Home,0,1.0,5.59,2.58,2.03
7.89,2.37,1.65,0.0,5.56,4.52,3.55,73.97,1,0,106,4,6.62,3.72,0.61,0.14,0,Home,0,1.0,4.28,3.57,3.47
6.16,0.91,0.09,1.72,6.59,4.53,0.65,83.71,2,0,164,4,7.76,6.96,1.06,0.22,0,Hostel,0,0.8,4.17,2.69,3.35
9.65,4.48,0.0,0.0,8.59,3.94,1.82,70.2,3,2,112,3,8.93,5.41,0.78,0.32,1,Hostel,0,0.8,5.6,1.84,2.44
7.77,2.52,2.49,0.67,5.23,1.99,1.18,92.44,1,1,126,3,8.44,8.0,0.86,0.65,0,Hostel,0,0.8,8.19,1.0,3.18
7.76,0.18,0.93,1.36,7.55,2.51,1.26,80.07,3,0,227,3,8.53,8.0,0.57,0.38,1,Home,0,1.0,4.08,2.7,2.84
6.47,2.25,2.36,1.86,7.9,3.61,3.75,91.93,2,1,217,3,8.76,8.0,0.59,0.41,0,Home,0,1.0,6.45,3.02,3.8
9.09,2.92,1.73,4.29,7.23,3.06,2.11,71.47,1,0,105,3,8.05,5.75,0.38,0.28,0,Home,0,1.0,5.68,2.2,2.66
6.94,2.36,3.33,1.25,5.36,2.4,1.48,67.92,1,0,134,3,7.53,4.67,0.48,0.47,0,Home,0,1.0,6.59,2.01,3.37
7.22,1.22,0.0,0.0,7.47,4.92,3.51,70.9,2,0,238,4,5.97,8.0,1.36,0.49,0,Home,0,1.0,3.1,3.98,2.84
8.28,2.63,0.64,1.54,6.25,4.49,2.04,84.78,2,0,87,5,5.19,3.71,0.65,0.14,0,Home,0,1.0,4.62,2.64,3.1
3.64,1.92,0.45,1.27,7.41,3.27,3.67,74.8,2,0,99,3,10.0,5.28,0.77,0.71,1,Hostel,1,0.8,3.97,4.87,2.92
6.91,2.85,1.47,2.59,7.24,3.61,2.86,78.27,3,0,122,3,7.87,4.45,0.53,0.0,1,Home,1,1.0,6.29,2.77,3.11
6.24,1.84,0.0,1.89,5.24,2.48,2.45,75.78,2,0,130,3,7.85,8.0,1.28,0.45,1,Hostel,0,0.8,6.58,2.49,1.86
5.0,1.87,2.08,1.05,7.37,2.95,2.8,72.51,2,0,154,2,6.88,6.57,1.68,0.25,0,Home,1,1.0,5.72,3.54,3.14
9.92,4.0,0.89,1.58,7.87,3.08,2.58,63.67,2,0,157,4,6.71,5.22,1.06,0.74,0,Home,0,1.0,4.86,2.27,2.13
10.48,3.83,0.16,2.87,7.51,3.64,2.37,71.34,2,1,122,4,6.54,4.31,0.63,0.37,1,PG,0,0.6,5.66,1.54,2.55
4.01,0.74,0.7,2.57,7.4,3.43,4.03,66.63,2,0,48,3,7.99,8.0,0.49,0.36,1,PG,1,0.6,4.68,4.55,2.66
12.13,3.15,0.0,3.26,7.1,2.61,1.9,84.03,1,1,116,4,9.87,5.62,0.28,0.24,0,Home,0,1.0,5.12,1.49,2.26
8.32,4.59,2.63,1.1,6.44,3.01,0.37,82.74,2,0,129,3,9.38,4.01,0.7,0.63,0,PG,0,0.6,7.05,1.0,3.51
5.34,1.13,1.5,2.71,6.11,3.8,0.86,81.1,2,0,125,3,9.07,8.0,0.76,0.41,0,Home,0,1.0,6.47,2.28,3.33
8.22,1.37,0.94,1.98,7.06,1.03,2.58,67.53,1,1,101,2,5.78,4.63,0.42,0.87,1,Hostel,0,0.8,4.06,3.36,1.82
7.08,1.91,1.04,3.44,7.18,2.42,2.17,60.37,2,1,97,2,6.36,6.73,0.29,0.23,0,Hostel,0,0.8,6.25,2.48,2.23
9.49,3.59,2.28,1.08,5.68,1.64,1.8,78.84,2,1,106,4,6.84,3.67,1.62,0.2,0,PG,0,0.6,8.17,1.0,2.6
6.7,2.75,2.69,0.73,6.84,4.48,3.06,92.55,3,3,47,4,7.24,8.0,0.49,0.7,1,Hostel,0,0.8,10.0,1.16,4.46
5.76,3.5,1.25,1.01,7.3,1.19,3.02,95.95,1,0,30,3,7.77,6.87,0.09,0.03,0,Hostel,1,0.8,4.6,4.0,2.27
7.89,2.83,2.15,0.52,5.37,2.13,3.85,71.13,2,1,184,3,5.35,3.8,0.0,0.48,0,Hostel,0,0.8,6.97,2.34,2.81
5.8,0.2,2.51,3.09,6.05,2.2,2.72,60.37,1,0,76,3,7.58,7.09,0.93,0.22,1,Hostel,0,0.8,5.83,3.1,2.67
8.12,2.0,0.18,4.42,7.91,0.28,3.38,57.79,2,1,102,3,8.07,8.0,0.96,0.39,1,Hostel,0,0.8,6.22,2.55,0.78
5.83,3.29,1.39,1.15,7.23,2.6,3.45,78.33,1,0,117,2,7.62,7.87,0.9,0.05,1,Home,0,1.0,4.92,4.05,2.87
10.57,0.51,0.63,2.9,7.23,2.38,0.82,70.72,3,1,59,2,7.87,2.0,0.24,0.54,1,Hostel,1,0.8,4.75,1.86,2.32
10.05,3.61,1.84,4.13,7.36,3.01,1.82,73.12,2,0,80,2,6.35,5.09,0.52,0.42,0,Hostel,0,0.8,6.68,1.49,3.08
9.99,3.51,2.97,2.27,7.18,3.92,2.91,78.3,2,0,178,4,6.33,6.47,0.0,0.57,0,Home,0,1.0,6.85,1.5,4.07
3.0,1.45,0.94,0.61,5.63,3.34,2.01,80.05,1,0,125,2,5.68,5.56,1.2,0.2,0,Home,0,1.0,4.33,4.44,3.28
5.19,1.78,2.24,1.17,7.95,1.75,2.05,64.08,3,0,137,3,8.05,8.0,1.51,0.25,0,PG,0,0.6,5.91,2.72,2.42
4.61,1.78,2.16,0.66,5.31,3.68,3.52,68.95,3,0,106,5,8.38,4.01,1.38,0.37,0,Hostel,0,0.8,7.01,2.86,3.39
5.9,2.82,1.28,1.81,7.89,1.21,0.78,99.79,2,1,82,4,8.51,8.0,1.51,0.48,1,Hostel,0,0.8,6.5,1.98,2.61
3.13,0.0,1.73,0.81,6.16,3.36,3.64,82.15,3,0,89,1,8.56,7.0,1.03,0.71,1,Home,0,1.0,5.68,4.68,3.37
7.32,3.34,0.72,3.26,6.29,3.93,1.04,68.8,2,1,142,4,6.44,5.69,0.6,0.48,0,Home,0,1.0,7.59,1.13,2.7
4.7,2.38,0.43,1.88,7.85,1.37,2.28,67.86,2,0,161,3,6.56,8.0,1.61,0.41,0,Hostel,0,0.8,4.75,3.55,1.83
6.53,3.88,0.81,1.84,8.76,3.53,1.86,58.43,3,1,116,4,8.57,4.46,0.72,0.32,0,Hostel,0,0.8,5.26,2.6,2.73
6.77,0.7,2.7,0.55,6.96,3.21,4.2,80.89,2,2,52,4,6.79,3.93,0.0,0.32,0,Hostel,0,0.8,5.5,3.57,3.67
8.0,5.08,2.11,0.62,6.37,4.09,2.36,75.9,1,1,97,3,6.38,5.46,0.52,0.45,1,Hostel,1,0.8,7.79,1.54,3.54
6.77,0.83,2.97,2.37,8.51,3.81,1.09,72.69,2,2,165,2,6.86,8.0,0.61,0.68,1,Hostel,0,0.8,6.76,1.8,3.54
4.6,1.01,0.86,2.73,7.45,3.27,3.64,78.74,3,1,144,2,10.0,3.9,0.66,0.15,1,Hostel,0,0.8,5.07,4.19,3.11
5.26,4.06,0.0,1.2,6.97,3.61,2.15,61.57,1,0,59,4,7.03,5.05,1.0,0.29,0,Home,0,1.0,3.97,3.85,2.48
5.36,1.1,2.1,2.16,7.69,2.29,3.39,87.14,3,1,89,3,7.62,7.71,0.99,0.63,1,Hostel,0,0.8,6.92,3.06,3.17
6.28,3.41,0.03,1.78,7.1,4.08,1.92,81.98,2,1,143,4,6.98,8.0,1.52,0.63,1,Home,1,1.0,7.31,1.91,2.74
11.79,3.39,0.04,4.53,6.21,2.89,3.11,97.94,2,0,158,4,6.54,6.04,1.03,0.16,0,Hostel,0,0.8,7.09,1.01,2.86
7.54,0.0,2.83,2.6,7.31,2.65,2.73,79.75,2,1,132,4,6.7,4.83,1.25,0.27,0,Hostel,1,0.8,6.22,2.31,3.63
3.0,1.71,0.92,0.37,5.54,5.12,1.07,76.15,2,1,150,3,8.53,4.12,0.93,0.39,1,Home,1,1.0,6.23,2.99,3.41
8.51,0.0,0.0,1.12,5.69,1.09,2.98,66.05,2,0,150,4,9.56,8.0,0.98,0.25,1,Hostel,0,0.8,4.44,2.88,1.37
5.94,3.23,1.87,0.84,6.57,3.32,3.17,80.04,2,0,94,3,8.96,7.24,0.79,0.37,0,Hostel,0,0.8,6.37,3.04,3.3
6.39,3.32,0.79,1.18,8.5,4.61,4.14,89.13,2,0,92,4,8.7,5.98,0.34,0.46,1,Hostel,0,0.8,3.34,4.56,3.49
6.47,2.16,1.51,2.8,7.96,2.47,2.51,80.74,3,0,60,4,9.16,6.97,0.39,0.05,1,Home,0,1.0,5.49,3.08,2.57
3.97,0.87,2.21,0.89,8.32,1.95,2.95,82.88,3,0,95,5,6.18,3.14,0.88,0.24,0,Hostel,0,0.8,3.05,4.65,2.98
7.87,2.13,0.77,0.06,8.45,2.24,3.09,50.54,2,1,133,4,6.41,3.89,0.48,0.4,1,Hostel,1,0.8,3.02,3.7,1.74
4.61,1.29,0.83,2.49,8.43,3.09,2.55,84.37,2,0,179,2,7.03,6.89,1.02,0.19,0,Home,1,1.0,3.91,4.35,2.71
9.07,6.83,0.36,0.0,7.46,3.36,1.78,86.92,1,0,135,1,7.54,4.16,1.11,0.49,0,Home,0,1.0,4.64,2.84,2.65
7.64,3.86,0.16,1.58,4.0,2.53,4.11,70.72,3,1,111,3,9.06,4.85,0.64,0.39,0,Hostel,0,0.8,9.51,1.51,1.83
6.04,2.14,1.4,2.51,7.64,3.35,1.91,75.35,1,0,138,3,6.97,3.32,1.57,0.43,0,Home,0,1.0,3.58,3.78,3.07
8.81,2.78,1.28,1.54,5.88,4.53,3.98,77.35,2,1,63,2,7.16,2.0,1.02,0.26,0,Hostel,0,0.8,6.24,2.91,3.56
4.97,1.71,2.04,1.22,9.29,3.33,3.41,61.83,2,1,187,1,5.72,3.21,1.48,0.43,1,Home,0,1.0,3.21,4.97,3.16
8.12,1.67,3.22,0.0,7.21,2.55,1.71,71.0,2,1,103,0,8.9,7.11,0.19,0.21,1,Home,1,1.0,6.43,2.4,3.41
9.18,2.81,1.57,4.11,8.25,1.93,2.12,66.62,1,0,105,3,6.39,7.39,0.7,0.2,1,Hostel,0,0.8,5.02,2.35,2.14
9.0,0.43,2.32,2.42,8.7,1.98,2.49,77.73,1,1,134,3,7.86,4.78,1.05,0.43,0,Home,0,1.0,3.28,3.42,2.84
3.82,1.19,1.46,1.17,7.35,1.2,2.07,83.62,2,0,128,3,8.37,8.0,0.35,0.54,0,Home,0,1.0,4.32,4.12,2.3
7.5,2.04,0.38,2.35,9.0,3.39,2.19,70.25,2,0,111,2,8.64,5.21,0.78,0.38,0,Hostel,0,0.8,2.33,4.16,2.8
8.88,3.12,2.52,3.24,7.44,3.14,1.76,72.04,2,1,82,4,7.72,4.66,0.78,0.45,1,Home,0,1.0,7.34,1.27,3.37
